Data record time: 2024-03-01 04:30:00,Measured electricty: 0.16,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 05:00:00,Measured electricty: 0.17,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 05:30:00,Measured electricty: 0.16,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 06:00:00,Measured electricty: 0.17,RPP: RPP-A-1-2,Breaker: 10/12
Data record time: 2024-03-01 01:00:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 01:30:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 02:00:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 02:30:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 03:00:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 03:30:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 04:00:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 04:30:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 05:00:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 05:30:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 06:00:00,Measured electricty: 0.06,RPP: RPP-A-1-2,Breaker: 13/15
Data record time: 2024-03-01 01:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 14/16
Data record time: 2024-03-01 01:30:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 14/16
Data record time: 2024-03-01 02:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 14/16
Data record time: 2024-03-01 02:30:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 14/16
Data record time: 2024-03-01 03:00:00,Measured electricty: 0,RPP: RPP-A-1-2,Breaker: 14/16
